Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Relatório de Consulta de Valor Total de Estoque,,,,,,,,,
,,,,,,,,,
25/06/2025 14:34:10,,,,,,,,,
Filtros:,,,,,,,,,
Tipo de estoque: Comercial,,,,,,,,,
Rede: LOJA PRINCIPAL,,,,,,,,,
Loja: LJ-03  SANTA CRUZ,,,,,,,,,
Data: 31/05/2025,,,,,,,,,
Setor de Compra: Todos,,,,,,,,,
Tipo de estoque: Venda,,,,,,,,,
Departamento: Todos,,,,,,,,,
Seção: Todos,,,,,,,,,
Grupo: Todos,,,,,,,,,
Subgrupo: Todos,,,,,,,,,
Agrupar por: Produto,,,,,,,,,
Ordem: Ascendente,,,,,,,,,
Status do Produto: Todos,,,,,,,,,
Tipo de Produto: Venda Insumo Embalagem Consumo Subproduto Produto Acabado ,,,,,,,,,
Venda Externa: Todos,,,,,,,,,
Despreza os produtos sem estoque: Sim,,,,,,,,,
Aplicar movimentos extemporâneos: Não,,,,,,,,,
,,,,,,,,,
Produto,Código Interno,GTIN/PLU,Fornecedor,NCM,Quantidade de Estoque,Custo Bruto (R$),Custo Líquido (R$),Custo Total Bruto (R$),Custo Total Líquido (R$)
SORVETE JUNDIA GRANCONE 70G BRIGADEIRO,257846,7898036490246,JUNDIA (PICOLE),2105.00.10,2,3.8175,3.550406,7.635,7.100812
BANANADA BANABRASIL 230G NATURAL S/ ACUCAR,250924,7898904642609,G L A APOIO ADMINISTRATIVO E REPRESENTAC,2007.99.90,50,8.5,7.71375,425,385.6875
REFRESCO PO MID 20G LIMAO,256838,7891132082223,KOZZY LTDA - MERCEARIA,2106.90.10,41,0.704362,0.562499,28.878842,23.062459
PE SUINO PAINEIRA SALG 400G,257554,7896052421602,PAINEIRA ALIMENTOS LTDA.,0210.19.00,18,8,8,144,144
MINI BOLO WICKBOLD S/GLUTEN 40G CHOC C/GOTAS,257306,7896066301921,WICKBOLD,1905.90.90,10,4.954,4.559025,49.54,45.59025
VINHO CHILENO  VIU MANENT RESERVA 750ML SAUVIGNON BLANC,254508,7804314945063,FRC DISTRIBUIDORA - BOENA,2204.21.00,1,51.779167,35.242195,51.779167,35.242195
VINHO NIEPOORT DOURO CONVERSA 750ML BRANCO,252054,5603977003491,BANK - LOGISTICA,2204.21.00,13,71.744583,58.68081,932.679579,762.85053
REFRESCO PO MID 20G JABUTICABA,256853,7891132082308,KOZZY LTDA - MERCEARIA,2106.90.10,211,0.707668,0.565139,149.317948,119.244329
VINHO INCONSCIENTED.O.CA. RIOJA 750ML TEMPRANILLO BLANCO,251016,8437003557880,BODEGAS DE LOS ANDES,2204.21.00,8,49.8035,43.385636,398.428,347.085088
BOUQUET FRANCES VARIADOS UN,255784,39151,ALBANO - FLORES,3920.20.19,149,1.77532,1.611103,264.52268,240.054347
CAIXA KIT KRAFT C/ALCA 20X12X10 UN LISA,254287,7893541308109,ALBANO - FLORES,4819.20.00,31,7.538387,5.602897,233.689997,173.689807
POLI REDONDO 68CM,257984,39148,ALBANO - FLORES,3920.20.19,211,0.508358,0.452593,107.263538,95.497123
CACHEPOT VINTAGE TIE DYE PEQUENO,263824,7893541317422,ALBANO - FLORES,4819.20.00,20,1.8625,1.354969,37.25,27.09938
VINHO ESPANHOL INSACIABLE GARNACHA 750ML,263528,8437003557989,WINE ATIVO,2204.21.00,7,57.925833,50.461294,405.480831,353.229058
VINHO ITALIANO TERENZI BALBINO VERMENTINO DOC MAREMMA 750ML,263085,8033406115810,TW WINES IMPORTACAO,2204.21.00,8,88.406667,60.13655,707.253336,481.0924
VINHO PORTUGUES BACALHAU 750ML BRANCO,263344,5605699001281,ADEGA ALENTEJANA,2204.21.00,3,130.836667,88.558025,392.510001,265.674075
BALAO LATEX R12,264484,23282,CROMUS - ATUAL (BALAO),9503.00.99,3273,0.834232,0.556478,2730.441336,1821.352494
CERV STELLA ARTOIS LT 269ML,264386,7891149103065,AMBEV ATUAL,2203.00.00,5,3.397989,3.397989,16.989945,16.989945
CEBOLA TUDO+GOSTOSO PT 400G PICADO,263968,7898667040131,ADKO,0703.10.19,38,7.519364,6.616995,285.735832,251.44581
CREME LEITE NESTLE 200G 10% GORDURA TP,258884,7891000327371,NESTLE MERCEARIA,0401.50.21,66,4.093419,3.763273,270.165654,248.376018
AROMAT AMB COALA 120ML CAPIM LIMAO,259254,7897744502166,DESTRO BRASIL,3402.90.29,35,9.744686,8.937792,341.06401,312.82272
TORTA SADIA VEG&TAL 500G BROCOLIS E REQ,258264,7891515545413,BRF SADIA | PAS FRIOS,1902.20.00,9,15.814868,15.814868,142.333812,142.333812
LEITE FERM ACTIMEL 100G TRADICIONAL,258970,7891025113454,DANONE LTDA - IOGURTE,0403.90.00,15,2.37,2.37,35.55,35.55
CREME DE QJ QUARK BATAVO NUV 100G TRADICIONAL,261130,7891097000850,LACTALIS - FRIOS PAS,0406.10.90,12,2.19,1.927187,26.28,23.126244
IOG NATURAL BATAVO 170G INTEGRAL,261250,7891097101533,LACTALIS - FRIOS PAS,0403.20.00,7,3.18,3.18,22.26,22.26
REQUEIJAO POCOS DE CALDAS 400G LIGHT,261584,7891097103445,LACTALIS - FRIOS PAS,0406.10.90,18,19.05,19.05,342.9,342.9
CESTINHA VINTAGE EU AMO CHOCOLATE 7X8,302264,7893541325830,ALBANO EMB - ATUAL,4819.20.00,30,1.175,0.854813,35.25,25.64439
VINHO PORTUGUES CORTES DE CIMA 3L TINTO,236641,5603790003401,ADEGA ALENTEJANA,2204.21.00,1,399.863333,369.055437,399.863333,369.055437
LAVA ROUPAS LIQ BRILHANTE BLINDAGEM DAS CORES RF 900ML LIMPEZA TOTAL,298724,7891150066519,E-UB COMERCIO (LIMPEZA),3402.50.00,7,11.396667,10.342475,79.776669,72.397325
MINI BOLO GRANI AMICI S/GLUTEN 40G CHOCOLATE,270648,7898944830219,GRANI AMICI INDUSTRI,1905.20.90,1,3.652,3.360872,3.652,3.360872
CHIMICHURRI BOMBAY POUCH 20G,265032,7898453413118,BOMBAY ALIMENTOS LTD,2103.90.21,16,6.784388,6.261706,108.550208,100.187296
ZIMBRO BOMBAY POUCH 20G,265068,7898453414283,BOMBAY ALIMENTOS LTD,0909.61.90,24,7.057273,5.6359,169.374552,135.2616
MINI BOLO GRANI AMICI S/GLUTEN 40G BAUNILHA,270644,7898944830202,GRANI AMICI INDUSTRI,1905.20.90,8,3.652,3.360872,29.216,26.886976
IOG VIGOR VIV 150G NATURAL TRADICIONAL,300494,7896625210763,VIGOR ALIMENTOS S.A. - PAS LACTEOS,0403.20.00,3,3.01,3.01,9.03,9.03
LEMON PEPPER BOMBAY VD 90G,264779,7898453460655,BOMBAY ALIMENTOS LTD,2103.90.21,1,15.511889,14.316789,15.511889,14.316789
MOLHO MARUITI 200ML TEMAKI,289624,7896223201583,INDUSTRIA DE MOLHOS MARUITI LTDA,2103.90.91,12,7.528333,6.948358,90.339996,83.380296
REQUEIJAO CATUPIRY 410G DISCO ORIGINAL,4278,7896353300064,LATICINIOS CATUPIRY LTDA.,0406.10.90,24,19.672,19.672,472.128,472.128
BEBIDA DE AVEIA NUDE S/GLUTEN 1L BARISTA,282184,7898994939719,BEBIDAS NUDE IND,2202.99.00,3,13.95,13.95,41.85,41.85
CROUTONS FLORIO SALGADO PC 120G TEMPERADO,274046,7896207801976,FLORIO PRODS ALIMENT,1905.40.00,19,8.316736,7.547438,158.017984,143.401322
GELEIA HOMEMADE GOURMET VD 320G ABACAXI C/HORTELA,285387,7898002471255,CBX - DR OETKER,2007.99.10,19,15.92,14.4474,302.48,274.5006
BEB A TAL DA CASTANHA ORGANICO CX 200ML CHOCONUTS,291604,7898955705193,TRES CORACOES LOJA 03,2202.99.00,1,6.085833,5.522894,6.085833,5.522894
FITA MAXI 32MMX100M UN CORES VARIADAS,290584,7893541192418,ALBANO EMB - ATUAL,3920.20.19,5,17.566,15.941145,87.83,79.705725
SAL ROSA DO HIMALAIA BOMBAY 500G FINO,292764,7898453417154,BOMBAY ALIMENTOS LTD,2501.00.19,7,7.61,5.662982,53.27,39.640874
BISNAGUINHA BAUDUCCO 260G,273924,7891962063874,KOZZY LTDA - MERCEARIA,1905.90.90,1,5.780222,5.245552,5.780222,5.245552
CROSTATA ITALIANA VITERALE GOURMET PC 165G AZEITE&ALHO,301346,7898950042330,FLORIO PRODS ALIMENT,1905.90.20,22,10.578852,9.600308,232.734744,211.206776
ONIGUIRI SAMNKAKU 100G SALMAO,301566,618231841370,SAMNKAKU /  YOSHI,2106.90.90,17,7.5,6.687981,127.5,113.695677
IOG VIGOR VIV 150G INTEGRAL LARANJA/ CENOURA/ MEL,300486,7896625210725,VIGOR ALIMENTOS S.A. - PAS LACTEOS,0403.20.00,4,3.01,3.01,12.04,12.04
VINHO FRANCES CHATEAU LA COURTIADE 750ML TINTO,293473,3259354125007,ADEGA ALENTEJANA,2204.21.00,3,105.533333,71.7865,316.599999,215.3595
COBERTURA INGREDIENT 240G CHOCOLATE,62203,7896396800132,INGREDIENT IND,1806.10.00,2,10.183333,8.132355,20.366666,16.26471
TORTILLA DE FARINHA DE MILHO CANTINA MEXICANA PC 240G,298164,11359640250,MAZAL IMPORTACAO E E,1905.90.90,2,21,19.0575,42,38.115
ESPUMANTE BRASILEIRO MIOLO MILLESIME 750ML BRUT ROSE,283508,7896756805067,VINICOLA MIOLO,2204.10.10,7,103.012917,82.066222,721.090419,574.463554
ROT COUCHE 85X280MM UMAI MESCLADINHO DE CHOCOLATE,285904,100004,GRAFICA BOCA BOA,4821.10.00,10000,0.23206,0.23206,2320.6,2320.6
BATATA RUFFLES 115 ORIGINAL,268198,7892840817978,ELMA CHIPS,2005.20.00,20,10.59,9.610425,211.8,192.2085
DADINHO DE TAPIOCA HARUS S/GLUTEN 300G TRADICIONAL,269284,736532145062,SHEFA COMERCIO DE ALIM (HARUS),1903.00.00,29,11.1,8.86446,321.9,257.06934
VINHO PORTUGUES BLOG 750ML TINTO,293410,5600360391159,ADEGA ALENTEJANA,2204.21.00,3,260.326667,177.08145,780.980001,531.24435
IOG VIGOR VIV 150G NATURAL DESNATADO,300490,7896625210749,VIGOR ALIMENTOS S.A. - PAS LACTEOS,0403.20.00,12,3.01,3.01,36.12,36.12
DCF BATATA RUSTICA KG,288385,60010,,2106.90.90,8.82,29.390521,26.671898,259.22439522,235.24614036
PIPOCA PRONTA SENHORA PIPOCA S/GLUTEN SACHE 100G CHURROS,273766,7898959778353,LOURENCO DIST (NATURAIS),1904.90.00,11,9.17,8.321775,100.87,91.539525
DOF MINI BRIOCHE Kg COCO,294527,39307,ORQUIDEA MAXIMA PAES,1901.20.90,1.364,43.497959,39.471915,59.331216076,53.83969206
SABAO EM BARRA YPE C/5UN 900G MULTIATIVO,291985,7896098905937,YPE QUIMICA AMPARO LTDA,3401.19.00,5,11.646667,9.300974,58.233335,46.50487
GIN FLOWERS 269ML TONICA TQ DE MELANCIA,297986,7908026900911,COMERCIAL RS LTDA,2208.90.00,1,5.06,4.59195,5.06,4.59195
VINHO PORTUGUES ENCOSTAS DO MINHO ALVARINHO 750ML BRANCO,293546,5601954001836,ADEGA ALENTEJANA,2204.21.00,3,68.395,47.884738,205.185,143.654214
VINHO PORTUGUES PINTAS 750ML TINTO,293768,5600353700111,ADEGA ALENTEJANA,2204.21.00,6,775.181667,527.299863,4651.090002,3163.799178
DCF BOLO UMAI Kg BANANA,167114,67114,AUSS - DOCES,1905.90.90,7.724,32.800586,29.766531,253.351726264,229.916685444
OLEO GERGELIM KENKO 100ML,40157,7896007830763,DISPLOKI LTDA - ORIENTAL,1515.50.00,23,12.204481,10.300255,280.703063,236.905865
"CAIXA CORACAO 17X22X5,5",264849,39250,ALBANO - FLORES,3605.00.00,7,21.55,19.55625,150.85,136.89375
CREME P/PENTEAR PANTENE 240G LISO EXTREMO,90849,7506195167281,ROGE S/A - PAULISTANA (USAR),3305.90.00,5,14.62,14.62,73.1,73.1
AZEITE GALLO EXTRA VIRGEM VD 500ML CLASSICO,16879,5601252231164,GALLO BRASIL DISTRIB,1509.20.00,419,33.27413,33.27413,13941.86047,13941.86047
FARINHA VITALIN MULTI USO 500G,268944,7898568901401,VITALIN ALIMENTOS,1102.90.00,11,11.128901,8.887481,122.417911,97.762291
FUBA YOKI 500G MIMOSO,18730,7891095200450,YOKI DISTRIBUIDORA (USAR),1102.20.00,63,3.256762,3.028782,205.176006,190.813266
SAC SUCO 1L ACAI BANANA E AGUA COCO,270204,9591,CEASA (SACOLAO),2009.89.90,5,22.485129,21.374933,112.425645,106.874665
KOMBUCHA DA CA GF 350ML LIMAO E GENGIBRE,270290,7898994926351,LOURENCO DIST (PAS),2202.99.00,32,10.35,10.35,331.2,331.2
OVAS DE CAPELIN DAMM 100G,38209,7896079901767,DAMM,0305.20.90,5,32.6,27.513526,163,137.56763
APERITIVO BUSCA VIDA 670ML,270584,7898911010002,DISTRIBUIDORA HS - BEBIDAS,2208.90.00,1,67.98,61.69185,67.98,61.69185
TORRONE MONTEVERGINE 90G C/ AMENDOIM,17195,7896079816139,PARDINI COMERCIAL LT,1704.90.90,2,3.1,2.475643,6.2,4.951286
GRANOLA MAE TERRA 250G CACAU,273146,7896496995226,MAE TERRA,1904.20.00,7,10.115596,8.114305,70.809172,56.800135
LENCO PAPEL KLEENEX C/50UN,18475,7891172161162,KIMBERLY CLARK IND COM PR LIMP LTDA,4818.20.00,36,3.75,3.403125,135,122.5125
FILTRO PAPEL MELITTA ORIGINAL C/30UN 102,9203,7891021001908,OXAN ATACADISTA LTDA - MERCEARIA,4823.20.99,37,4.012548,3.641387,148.464276,134.731319
DOCE LEITE FLORMEL ZERO ACUCARES 60G C/ COCO,135169,7896653703336,FLOR OURO - FLORMEL,1901.90.20,5,8.472852,6.766374,42.36426,33.83187
FN MACA DISNEY PC 1Kg,15542,7898901614159,DA FEIRA DSCD - FRUTAS,0808.10.00,67,9.978834,9.978834,668.581878,668.581878
VINHO PORTUGUES CARCAVELOS VILA OEIRAS COLHEITA CX MAD 2005 750ML BRANCO,294084,5600189861154,ADEGA ALENTEJANA,2204.21.00,1,798.42,558.22865,798.42,558.22865
"CALDO PO SAZON 32,5 GALINHA",296284,7891132110230,KOZZY LTDA - MERCEARIA,2104.10.11,3,1.749167,1.396875,5.247501,4.190625
PALMITO IPANEMA 300G PUPUNHA PICADO,289564,7893200011005,EMPORIO DA ILHA ,2008.91.00,40,9.822,8.913465,392.88,356.5386
ERVILHA SADIA VEG&TAL 300G,266854,7891515551346,BRF SADIA | PAS FRIOS,0710.21.00,35,5.103,5.103,178.605,178.605
MOEDOR TRAMONTINA REALCE P/SAL OU PIMENTA INOX E ACRILICO UN,277248,7891116157855,TRAMONTINA SUDESTE,6914.90.00,1,88.8,64.602,88.8,64.602
VINHO BRASILEIRO ALMADEN VINHAS VELHAS TANNAT 750ML TINTO,283664,7896756803704,VINICOLA MIOLO,2204.21.00,23,110.431667,90.238323,2539.928341,2075.481429
CHOCOTUBES HERSHEYS  25G AO LEITE,267825,7899970401183,KOZZY LTDA - MERCEARIA,1905.32.00,35,1.888615,1.713918,66.101525,59.98713
HAMBURGUER VEGETAL SORA PRONTO&SAUDAVEL S/GLUTEN 200G,282484,7898614670596,SORA ALIMENTOS LTDA,2106.90.90,9,10.219955,8.1616,91.979595,73.4544
MIX DE PIMENTAS BOMBAY POUCH 30G,265052,7898453413606,BOMBAY ALIMENTOS LTD,0904.11.00,11,6.99,5.582176,76.89,61.403936
CAFE PILAO CAPSULA ESPRESSO 104G EXTRAFORTE INT 12,279466,7896089088434,DISPLOKI LTDA - MERCEARIA,0901.21.00,5,27.1514,27.1514,135.757,135.757
IOG DANONINHO LIQ 100G BANANA / MACA,213516,7891025107255,RAMARI - DANONE,0403.90.00,46,2.499995,2.499995,114.99977,114.99977
CREME TIROLEZ 150G RICOTA ZERO LACTOSE,212784,7896030520099,LATICINIOS TIROLEZ  - BALCAO / PAS,0406.10.90,13,5.76,5.068765,74.88,65.893945
VINHO ESPANHOL FAUSTINO RIVERO ULECIA 750ML BOBAL ROSE,267588,8412176000791,BARRINHAS COM. E IMP. BEBIDAS ,2204.21.00,7,27.5,23.95625,192.5,167.69375
GELEIA HOMEMADE ZERO ACUCAR VD 250G AMORA,285352,7898002470951,GRANADO DISTRIBUIDOR,2007.99.10,13,17.986832,16.32305,233.828816,212.19965
CHA TWININGS C/10SAQ CX 15G MORANGO E MANGA,270033,70177169633,CRK - MERCEARIA,2106.90.90,13,12.242815,9.777046,159.156595,127.101598
CARNE MOIDA DE FRANGO KORIN 400G CONGELADO,273804,7893753605539,KORIN AGROPECURIA,0207.13.00,16,12.492251,12.456071,199.876016,199.297136
PIPOQUEIRA TRAMONTINA LORETO ALUM 20CM UN VERMELHO,280667,7891112272613,TRAMONTINA SUDESTE,7615.10.00,1,109.62,79.74855,109.62,79.74855
GELATINA DR OETKER 12G DIET LIMAO,19349,7891048046524,EBD - DR OETKER ,2106.90.29,45,2.969131,2.371148,133.610895,106.70166
FARINHA AVEIA GRANEL KG,288044,5561,FTJ DISTRIB GRAOS E FARINACEAOS,1102.90.00,3.13,8,6.388756,25.04,19.99680628
LEITE CONDENSADO ITALAC TP 395G SEMIDESNATADO,66583,7898080640413,SDB COMERCIO (DIPALMA NOVO),0402.99.00,331,5.552949,5.039301,1838.026119,1668.008631
VINHO CHILENO CASILLERO DEL DIABLO RESERVA 750ML DARK RED,325084,7804320746104,PACTUALL - VINHOS,2204.21.00,6,59.69,40.626506,358.14,243.759036
GELEIA CASA MADEIRA ZERO ACUCAR VD 220G UVA,314337,7898464250078,BTWO COMPANY BRASIL- LINHA INDEFINIDA,2007.99.10,12.004,20.900331,18.96705,250.887573324,227.6804682
DOCE DE LEITE AVIACAO PT 400G PASTOSO,15575,7896331100372,GONCALVES-SALLES (AVIACAO),1901.90.20,4,7.5092,5.996846,30.0368,23.987384
TELA ECO 50CMX50CM UN,331996,101245,ALBANO EMB - ATUAL,3920.20.19,239,3.240365,2.357365,774.447235,563.410235
VINHO SALENTEIN 750ML RES CORTE DE TINTAS TTO,328309,7798074864194,ZAHIL IMPORTADORA,2204.21.00,9,95.413333,64.1901,858.719997,577.7109
COOKIES KANAZAWA PT 420G AMENDOIM E GERGELIM,303849,7898943358998,KNZ PRODUTOS (KANAZAWA),1905.31.00,14,17.956251,16.295298,251.387514,228.134172
PROTEINA EM BARRA INTEGRALMEDICA 13 PROTEIN CRISP 45G TRUFA DE AVELA,315728,7896311710300,LOURENCO DIST (SUPLEMENTOS),2106.90.30,16,6.463986,5.162104,103.423776,82.593664
COOKIES KANAZAWA PC 150G AMENDOIM,303855,7898091871325,KNZ PRODUTOS (KANAZAWA),1905.31.00,6,7.685588,6.974672,46.113528,41.848032
CAFE SANTO GRAO 250G MOIDO,335276,7898663950410,SANTO GRAO COMERCIAL,0901.21.00,1,29.1705,29.1705,29.1705,29.1705
CAFE SANTO GRAO 500G MOIDO CERRADO,335308,7898663950472,SANTO GRAO COMERCIAL,0901.21.00,7,54.868,54.868,384.076,384.076
FARELO DE AVEIA VITALIN S/GLUTEN POUCH 200G,305264,7898568901463,VITALIN ALIMENTOS,1102.90.00,3,7.953429,6.351565,23.860287,19.054695
IOG VIGOR VIV LIQ 800ML 3 GRAOS FRAMBOESA/LIMAO,316906,7896625210534,VIGOR ALIMENTOS S.A. - PAS LACTEOS,0403.20.00,4,13.07,13.07,52.28,52.28
"MINI BOX PLASUTIL FARMACIA 5,4L",332472,7896042047607,PLASUTIL IND COM DE PLASTICOS,3924.90.00,1,21.496667,21.496667,21.496667,21.496667
VINHO CHILENO PEREZ CRUZ LIMITED EDITION 750ML CABERNET FRANC,317410,7808770200216,FRC DISTRIBUIDORA - BOENA,2204.21.00,16,91.729091,63.189545,1467.665456,1011.03272
PROTEINA BARRA ATLHETICA NUTRITION BEST WHEY 49G ZERO COOKIES CREAM,336550,7898225527104,LOURENCO DIST (SUPLEMENTOS),2106.90.30,4,7.5575,6.035378,30.23,24.141512
CHOCO WAFER VEGETAL +MU 25g CHOCOLATE,315826,618231878499,LOURENCO DIST (SUPLEMENTOS),2106.90.30,4,4.293333,3.428633,17.173332,13.714532
BISC PASSATEMPO 170G MAIZENA,318268,7891000365335,NESTLE MERCEARIA,1905.31.00,42,2.545,2.147912,106.89,90.212304
VINHO ITALIANO A MARE PUGLIA 750ML BIANCO,335953,8033182901874,REAL COMERCIAL LTDA,2204.21.00,14,50.141538,33.733158,701.981532,472.264212
BEB LACTEA UHT VIGOR VIV 250ML PROT 15G DOCE LEITE,318426,7896625211036,VIGOR ALIMENTOS S.A. - PAS LACTEOS,2202.99.00,18,7.29,7.29,131.22,131.22
LEITE FERM ACTIVIA GF 800G ZERO LACTOSE AMEIXA,337101,7891025124023,RAMARI - DANONE,0403.90.00,5,12.3,12.3,61.5,61.5
SUPLEM CATARINENSE COENZIMA Q10 FRASCO C/30 CAPS,329564,7896023707377,LOURENCO DIST (SUPLEMENTOS),2106.90.30,5,61.79,49.345158,308.95,246.72579
SUPLEM CATARINENSE ZINCO QUELATO FRASCO C/30 CAPS,329575,7896023733390,LOURENCO DIST (SUPLEMENTOS),2106.90.30,2,22.61,18.056223,45.22,36.112446
TOSTIQ QUINUA AMANA 70G CEBOLA/SALSA ZERO,337285,619205544594,A.T. DISTRIBUIDORA (A T DISTRIBUIDORA),1905.40.00,9,8.628571,7.830429,77.657139,70.473861
CERV BARCO BRAZILIAN IPA 600ML GOIABA,309804,7899389702147,CERVEJARIA SANTA CATARINA,2203.00.00,2,17.359524,17.359524,34.719048,34.719048
VINHO PORTUGUES ALTANO DOURO 750ML TINTO SYMINGTON,321024,5010867203969,MISTRAL,2204.21.00,4,98.741667,69.130814,394.966668,276.523256
TORTIOCA VERGAN 240G TRADICIONAL,325572,7898947326573,LOURENCO DIST (NATURAIS),1903.00.00,7,13.183964,10.528642,92.287748,73.700494
BEB LACTEA BATAVO FERM PENSE ZERO GF 170G AMEIXA,334368,7891097104633,LACTALIS - FRIOS PAS,2202.99.00,9,3.22,3.22,28.98,28.98
CAFE NESCAFE DOLCE GUSTO 170G NESCAU,336701,7891000243688,NESTLE MERCEARIA,1806.90.00,3,22.05,20.249179,66.15,60.747537
DES AERO ABOVE WOMEN 90G SPORT ENERGY,332255,7899674022004,ROGE - BETH (USAR),3307.20.10,5,8.452857,8.452857,42.264285,42.264285
DES AEROSOL BOZZANO 90G INVISIBLE,313081,7891350032970,ROGE - BETH (USAR),3307.20.10,2,10.06,10.06,20.12,20.12
SUCO LIFE MIX 1L MACA TURMA DA MONICA,337585,7898966688515,WNUTRI - LIFE MIX,2202.99.00,26,6.913333,6.913333,179.746658,179.746658
*LOURO EM FOLHA GRANEL KG,331444,101215,FTJ DISTRIB GRAOS E FARINACEAOS,0910.99.00,1.306,55.187061,50.082258,72.074301666,65.407428948
COLHER DE SILICONE OIKOS UN VERDE,335646,7898673980926,GRUPO ECOA - OIKOS,3924.10.00,3,16.692933,15.523733,50.078799,46.571199
GELEIA CASA MADEIRA ZERO ACUCAR VD 220G DAMASCO,314326,7898464250061,BTWO COMPANY BRASIL- LINHA INDEFINIDA,2007.99.10,13,20.976923,19.036558,272.699999,247.475254
PASTILHA VALDA LT 50G DIET,335860,78900790,A.T. DISTRIBUIDORA (A T DISTRIBUIDORA),1704.90.20,1,22.126087,17.669546,22.126087,17.669546
SUCO LIFE MIX KIDS 200ML LARANJA,336852,7898954360096,WNUTRI - LIFE MIX,2009.19.00,4,2.30919,2.09569,9.23676,8.38276
TACAS RIEDEL (0260 / 02) UN,318244,9006206320639,MISTRAL IMPORTADORA,7013.28.00,4,67.529999,61.283474,270.119996,245.133896
GEL BOLINHA 5G INCOLOR,336240,7893541177453,ALBANO EMB - ATUAL,9503.00.39,2,2.176364,1.583305,4.352728,3.16661
DORAYAKI KANAZAWA BD 300G AZUKI,303847,7898091870052,KNZ PRODUTOS (KANAZAWA),1905.90.90,1,14.1334,12.826,14.1334,12.826
COPO PLASUTIL COCA COLA 500ML UN CRISTAL INCOLOR,334934,7899808883211,PLASUTIL IND COM DE PLASTICOS,3924.10.00,1,9.388333,8.625902,9.388333,8.625902
CASTANHA PORTUGUESA SORTEGEL S/ CASCA 80G COZIDA,322325,5602949189140,BENASSI (CEASA) - ATUAL,0811.90.00,41,11.487,11.487,470.967,470.967
REMOVEDOR ZULU 900ML MULTISSUPERFICIES,336565,7896090706327,ALCOOL FERREIRA S/A,3808.94.29,12,6.993631,6.414581,83.923572,76.974972
DES AERO DOVE MEN 150ML  ANTI EUCALIPTO E MENTA,337130,7891150084155,E-UB COMERCIO (PERFUMARIA),3307.20.10,3,22.58,22.58,67.74,67.74
ACUCAR NATIVE C/50 SACHES 5G CX 250G ORGANICO DEMERARA,324164,7898206502731,NATIVE - MERCEARIA,1701.14.00,11,5.718157,5.317875,62.899727,58.496625
SAL DE PARRILHA BOMBAY SACHE 500G GOURMET,332351,7898453418113,BOMBAY ALIMENTOS LTD,2501.00.19,11,8.2,6.10203,90.2,67.12233
CAFE SANTO GRAO 250G GRAOS,335277,7898663950427,SANTO GRAO COMERCIAL,0901.21.00,8,28.414898,26.425855,227.319184,211.40684
CAFE SANTO GRAO 500G GRAOS,335281,7898663950441,SANTO GRAO COMERCIAL,0901.21.00,9,53.72,49.959599,483.48,449.636391
VINHO CHILENO KOYLE 750ML SYRAH,317416,7804625900546,SETBRAS COMERCIO INT,2204.21.00,28,85.831389,59.271487,2403.278892,1659.601636
PROTEINA DE SOJA GRANULADA  ESCURA 300G NATURAL VERDE,335437,7897303509193,CAMPO VERDE DISTR DE GENEROS ALIMEN LTDA,1106.30.00,1,6.741766,5.383938,6.741766,5.383938
PALETA LOS LOS  ZERO ACUCAR 90G COCO BRANCO,307814,7898539160745,DIST DE SUPERGELADOS (LOS LOS),2105.00.10,1,8.6,7.8045,8.6,7.8045
SUCO PRATS GF 900ML UVA,327292,7898953148220,PRATS SUCOS,2009.61.00,136,14.590012,13.240436,1984.241632,1800.699296
SUCO PRATS GF 900ML LIMONADA ADOCADA,327298,7898953148275,PRATS SUCOS,2009.31.00,245,6.99,6.343425,1712.55,1554.139125
KIT BANHO PRIMAFER GLAMOUR A1 UN,318325,7899808865743,PLASUTIL IND COM DE PLASTICOS,3924.90.00,4,32.918571,24.309803,131.674284,97.239212
CAIXA KIT TE AMO 20CMX12CMX10CM UN NATURAL/VERMELHO,337125,7893541340376,ALBANO EMBALAGENS -60576311002764,4819.20.00,3,7.4,5.50671,22.2,16.52013
CHOC NESTLE ALPINO 85G,332539,7891000336373,NESTLE MERCEARIA,1806.32.10,76,6.571718,5.963834,499.450568,453.251384
ESPONJA MULTIUSO ALKLIN UN,335062,7897750771778,SCHWANKE INDUSTRIAL - ALKLIN,6805.30.90,12,0.945673,0.872413,11.348076,10.468956
CHA MATE PODER DA TERRA ORGANICO 1L PESSEGO,336842,7898954360393,WNUTRI - LIFE MIX,2101.20.20,57,5.351667,4.856638,305.045019,276.828366
PE DE MOLEQUE SANTO ANTONIO 51G,337335,7897685918347,D S A IND & COM LTDA- SANTO ANTONIO,1704.90.90,38,1.803211,1.451476,68.522018,55.156088
PA DE LIXO ALKLIN DOMESTICA UN VERDE,335088,7897750778067,SCHWANKE INDUSTRIAL - ALKLIN,3924.90.00,10,7.466667,6.054685,74.66667,60.54685
SAC COGUMELO AOKI CHAMPIGNON 200G PARIS FAT,337142,7897585190409,DA FEIRA DSCD - LEGUMES,0709.51.00,91,7.66216,7.66216,697.25656,697.25656
LEITE L V ITALAC 1L SEMIDESNATADO,334805,7898080640628,ITALAC,0401.20.10,1,5.878669,5.878669,5.878669,5.878669
